  682000   954000   0.141  -0.068
  684000   954000   0.142  -0.062
  686000   954000   0.158  -0.049
  688000   954000   0.167  -0.037
  690000   954000   0.169  -0.037
  692000   954000   0.172  -0.030
  694000   954000   0.166  -0.014
  696000   954000   0.167  -0.007
  698000   954000   0.142   0.016
  700000   954000   0.105   0.056
  702000   954000   0.103   0.053
  706000   954000  -0.115  -0.070
  708000   954000  -0.109  -0.066
  710000   954000  -0.087  -0.069
  712000   954000  -0.088  -0.077
  714000   954000  -0.111  -0.069
  716000   954000  -0.090  -0.078
  718000   954000  -0.045  -0.109
  720000   954000  -0.011  -0.097
  722000   954000  -0.009  -0.107
  724000   954000   0.015  -0.124
  726000   954000   0.048  -0.134
  728000   954000   0.087  -0.137
  730000   954000   0.092  -0.141
  732000   954000   0.107  -0.144
  734000   954000   0.116  -0.146
  736000   954000   0.136  -0.147
  738000   954000   0.142  -0.148
  740000   954000   0.148  -0.139
  742000   954000   0.160  -0.128
  744000   954000   0.170  -0.125
  746000   954000   0.183  -0.113
  748000   954000   0.204  -0.094
  750000   954000   0.236  -0.054
  752000   954000   0.240  -0.032
  754000   954000   0.240  -0.026
  756000   954000   0.234  -0.020
  758000   954000   0.211  -0.029
  760000   954000   0.204  -0.033
  762000   954000   0.201  -0.039
  764000   954000   0.205  -0.040
  766000   954000   0.212  -0.033
  768000   954000   0.221  -0.031
  770000   954000   0.223  -0.027
  772000   954000   0.247  -0.018
  660000   956000   0.051  -0.217
  662000   956000   0.076  -0.216
  664000   956000   0.074  -0.207
  666000   956000   0.073  -0.203
  668000   956000   0.062  -0.210
  670000   956000   0.060  -0.210
  672000   956000   0.082  -0.174
  674000   956000   0.083  -0.145
  676000   956000   0.079  -0.131
  678000   956000   0.095  -0.117
  680000   956000   0.110  -0.093
  682000   956000   0.125  -0.073
  684000   956000   0.127  -0.064
  686000   956000   0.143  -0.049
  688000   956000   0.156  -0.033
  690000   956000   0.156  -0.027
  692000   956000   0.156  -0.012
  694000   956000   0.147   0.003
  696000   956000   0.137   0.023
  698000   956000   0.112   0.045
  700000   956000   0.095   0.052
  702000   956000   0.080   0.047
  704000   956000   0.070   0.043
  706000   956000  -0.023   0.001
  708000   956000  -0.066  -0.021
  710000   956000  -0.077  -0.037
  712000   956000  -0.076  -0.054
  714000   956000  -0.080  -0.061
  716000   956000  -0.077  -0.062
  718000   956000  -0.050  -0.075
  720000   956000  -0.026  -0.083
  722000   956000  -0.005  -0.093
  724000   956000   0.014  -0.098
  726000   956000   0.057  -0.108
  728000   956000   0.096  -0.132
  730000   956000   0.100  -0.126
  732000   956000   0.110  -0.130
  734000   956000   0.123  -0.134
  736000   956000   0.134  -0.138
  738000   956000   0.142  -0.138
  740000   956000   0.150  -0.129
  742000   956000   0.164  -0.125
  744000   956000   0.180  -0.127
  746000   956000   0.182  -0.119
  748000   956000   0.203  -0.084
  750000   956000   0.246  -0.042
  752000   956000   0.258  -0.018
  754000   956000   0.254  -0.017
  756000   956000   0.231  -0.022
  758000   956000   0.207  -0.029
  760000   956000   0.203  -0.033
  762000   956000   0.207  -0.036
  764000   956000   0.211  -0.037
  766000   956000   0.215  -0.034
  768000   956000   0.219  -0.026
  770000   956000   0.227  -0.020
  772000   956000   0.228  -0.016
  774000   956000   0.257   0.006
  778000   956000   0.091   0.019
  780000   956000   0.091   0.019
  784000   956000   0.114   0.024
  786000   956000   0.108   0.026
  788000   956000   0.104   0.021
  790000   956000   0.104   0.021
  660000   958000   0.051  -0.217
  662000   958000   0.075  -0.216
  664000   958000   0.067  -0.208
  666000   958000   0.066  -0.191
  668000   958000   0.063  -0.187
  670000   958000   0.064  -0.182
  672000   958000   0.069  -0.154
  674000   958000   0.069  -0.130
  676000   958000   0.066  -0.121
  678000   958000   0.080  -0.109
  680000   958000   0.094  -0.086
  682000   958000   0.098  -0.074
  684000   958000   0.110  -0.065
  686000   958000   0.131  -0.046
  688000   958000   0.142  -0.025
  690000   958000   0.142  -0.011
  692000   958000   0.136   0.006
  694000   958000   0.128   0.031
  696000   958000   0.119   0.040
  698000   958000   0.106   0.049
  700000   958000   0.096   0.051
  702000   958000   0.081   0.049
  704000   958000   0.055   0.042
  706000   958000   0.008   0.026
  708000   958000  -0.045  -0.002
  710000   958000  -0.060  -0.018
  712000   958000  -0.068  -0.033
  714000   958000  -0.066  -0.045
  716000   958000  -0.068  -0.050
  718000   958000  -0.035  -0.049
  720000   958000  -0.024  -0.064
  722000   958000  -0.000  -0.088
  724000   958000   0.021  -0.082
  726000   958000   0.066  -0.062
  728000   958000   0.088  -0.092
  730000   958000   0.130  -0.108
  732000   958000   0.120  -0.114
  734000   958000   0.124  -0.126
  736000   958000   0.125  -0.134
  738000   958000   0.142  -0.124
  740000   958000   0.150  -0.124
  742000   958000   0.160  -0.117
  744000   958000   0.177  -0.118
  746000   958000   0.184  -0.107
  748000   958000   0.206  -0.074
  750000   958000   0.241  -0.032
  752000   958000   0.278  -0.005
  754000   958000   0.274  -0.006
  756000   958000   0.228  -0.021
  758000   958000   0.197  -0.027
  760000   958000   0.192  -0.030
  762000   958000   0.205  -0.037
  764000   958000   0.216  -0.048
  766000   958000   0.217  -0.039
  768000   958000   0.223  -0.027
  770000   958000   0.229  -0.020
  772000   958000   0.225  -0.018
  774000   958000   0.208  -0.009
  776000   958000   0.186   0.001
  778000   958000   0.117   0.026
  780000   958000   0.116   0.028
  782000   958000   0.112   0.029
  784000   958000   0.104   0.026
  786000   958000   0.100   0.024
  788000   958000   0.101   0.024
  790000   958000   0.101   0.023
  792000   958000   0.099   0.021
  794000   958000   0.108   0.027
  796000   958000   0.116   0.037
  798000   958000   0.116   0.037
  662000   960000   0.019  -0.169
  664000   960000   0.025  -0.155
  666000   960000   0.030  -0.154
  668000   960000   0.043  -0.152
  670000   960000   0.046  -0.150
  672000   960000   0.052  -0.141
  674000   960000   0.059  -0.116
  676000   960000   0.062  -0.099
  678000   960000   0.068  -0.097
  680000   960000   0.082  -0.080
  682000   960000   0.082  -0.081
  684000   960000   0.092  -0.066
  686000   960000   0.117  -0.031
  688000   960000   0.129  -0.010
  690000   960000   0.131   0.002
  692000   960000   0.127   0.021
  694000   960000   0.120   0.042
  696000   960000   0.114   0.051
  698000   960000   0.111   0.053
  700000   960000   0.097   0.051
  702000   960000   0.078   0.046
  704000   960000   0.048   0.041
  706000   960000   0.013   0.032
  708000   960000  -0.036   0.008
  710000   960000  -0.052  -0.002
  712000   960000  -0.062  -0.012
  714000   960000  -0.065  -0.018
  716000   960000  -0.059  -0.026
  718000   960000  -0.038  -0.048
  720000   960000  -0.014  -0.078
  722000   960000  -0.007  -0.072
  724000   960000   0.022  -0.072
  726000   960000   0.062  -0.069
  728000   960000   0.092  -0.086
  730000   960000   0.139  -0.105
  732000   960000   0.125  -0.104
  734000   960000   0.120  -0.115
  736000   960000   0.125  -0.126
  738000   960000   0.140  -0.115
  740000   960000   0.150  -0.111
  742000   960000   0.158  -0.090
  744000   960000   0.169  -0.088
  746000   960000   0.187  -0.077
  748000   960000   0.205  -0.060
  750000   960000   0.232  -0.032
  752000   960000   0.259  -0.015
  754000   960000   0.252  -0.018
  756000   960000   0.219  -0.029
  758000   960000   0.181  -0.026
  760000   960000   0.166  -0.022
  762000   960000   0.200  -0.038
  764000   960000   0.202  -0.048
  766000   960000   0.215  -0.033
  768000   960000   0.235  -0.021
  770000   960000   0.230  -0.013
  772000   960000   0.218  -0.009
  774000   960000   0.198  -0.003
  776000   960000   0.179   0.003
  778000   960000   0.145   0.014
  780000   960000   0.118   0.025
  782000   960000   0.110   0.026
  784000   960000   0.106   0.025
  786000   960000   0.105   0.025
  788000   960000   0.101   0.024
  790000   960000   0.099   0.025
  792000   960000   0.099   0.026
  794000   960000   0.097   0.026
  796000   960000   0.092   0.031
  798000   960000   0.100   0.042
  800000   960000   0.116   0.037
  660000   962000  -0.058  -0.081
  662000   962000  -0.005  -0.125
  664000   962000  -0.008  -0.114
  666000   962000   0.006  -0.110
  668000   962000   0.021  -0.119
  670000   962000   0.038  -0.152
  672000   962000   0.041  -0.158
  674000   962000   0.043  -0.097
  676000   962000   0.047  -0.078
  678000   962000   0.058  -0.076
  680000   962000   0.070  -0.069
  682000   962000   0.083  -0.056
  684000   962000   0.090  -0.044
  686000   962000   0.112  -0.012
  688000   962000   0.128  -0.006
  690000   962000   0.131   0.021
  692000   962000   0.128   0.031
  694000   962000   0.117   0.052
  696000   962000   0.107   0.060
  698000   962000   0.122   0.055
  700000   962000   0.088   0.050
  702000   962000   0.068   0.044
  704000   962000   0.049   0.039
  706000   962000   0.016   0.031
  708000   962000  -0.018   0.021
  710000   962000  -0.043   0.016
  712000   962000  -0.054   0.011
  714000   962000  -0.068  -0.001
  716000   962000  -0.073  -0.004
  718000   962000  -0.045  -0.030
  720000   962000  -0.026  -0.047
  722000   962000  -0.005  -0.053
